code,period,midpoint,basin,Raw SEC,Smooth SEC,dH
2013-2018-06,2013/06 - 2018/06,2015-12-30 00:07:01.875000,6,-0.032,-0.032,-17.776277588680387
2013-2018-06,2013/06 - 2018/06,2015-12-30 00:07:01.875000,7,-0.125,-0.122,-8.811677690653596
2013-2018-06,2013/06 - 2018/06,2015-12-30 00:07:01.875000,all,-0.067,-0.068,-8.83091780426912
2013-2018-07,2013/07 - 2018/07,2016-01-28 23:46:48.984375,1,0.054,0.052,-1.427976514736656
2013-2018-07,2013/07 - 2018/07,2016-01-28 23:46:48.984375,2,-0.121,-0.121,-14.03739677145677
2013-2018-07,2013/07 - 2018/07,2016-01-28 23:46:48.984375,3,-0.055,-0.055,-6.033710507676005
2013-2018-07,2013/07 - 2018/07,2016-01-28 23:46:48.984375,4,0.018,0.017,3.39182178088231
2013-2018-07,2013/07 - 2018/07,2016-01-28 23:46:48.984375,5,-0.198,-0.198,-24.078996995827765
2013-2018-07,2013/07 - 2018/07,2016-01-28 23:46:48.984375,6,-0.032,-0.032,-17.808113826438785
2013-2018-07,2013/07 - 2018/07,2016-01-28 23:46:48.984375,7,-0.125,-0.122,-8.936280045716558
2013-2018-07,2013/07 - 2018/07,2016-01-28 23:46:48.984375,all,-0.067,-0.067,-8.897735959617421
2013-2018-08,2013/08 - 2018/08,2016-02-29 00:02:17.109375,1,0.054,0.056,-1.373973380366806
2013-2018-08,2013/08 - 2018/08,2016-02-29 00:02:17.109375,2,-0.121,-0.12,-14.158474979545645
2013-2018-08,2013/08 - 2018/08,2016-02-29 00:02:17.109375,3,-0.055,-0.054,-6.088754279538989
2013-2018-08,2013/08 - 2018/08,2016-02-29 00:02:17.109375,4,0.018,0.02,3.409383518330287
2013-2018-08,2013/08 - 2018/08,2016-02-29 00:02:17.109375,5,-0.198,-0.196,-24.277280757567496
2013-2018-08,2013/08 - 2018/08,2016-02-29 00:02:17.109375,6,-0.032,-0.036,-17.839950064197183
2013-2018-08,2013/08 - 2018/08,2016-02-29 00:02:17.109375,7,-0.125,-0.124,-9.06088240077952
2013-2018-08,2013/08 - 2018/08,2016-02-29 00:02:17.109375,all,-0.067,-0.066,-8.964554114965722
2013-2018-09,2013/09 - 2018/09,2016-03-31 01:17:45.234375,1,0.054,0.058,-1.3199702459969558
2013-2018-09,2013/09 - 2018/09,2016-03-31 01:17:45.234375,2,-0.121,-0.118,-14.27955318763452
2013-2018-09,2013/09 - 2018/09,2016-03-31 01:17:45.234375,3,-0.055,-0.052,-6.143798051401973
2013-2018-09,2013/09 - 2018/09,2016-03-31 01:17:45.234375,4,0.018,0.022,3.4269452557782643
2013-2018-09,2013/09 - 2018/09,2016-03-31 01:17:45.234375,5,-0.198,-0.193,-24.475564519307227
2013-2018-09,2013/09 - 2018/09,2016-03-31 01:17:45.234375,6,-0.032,-0.039,-17.87178630195558
2013-2018-09,2013/09 - 2018/09,2016-03-31 01:17:45.234375,7,-0.125,-0.124,-9.18548475584248
2013-2018-09,2013/09 - 2018/09,2016-03-31 01:17:45.234375,all,-0.067,-0.064,-9.031372270314023
2013-2018-10,2013/10 - 2018/10,2016-04-30 00:57:32.343750,1,0.064,0.06,-1.2608859162428416
2013-2018-10,2013/10 - 2018/10,2016-04-30 00:57:32.343750,2,-0.115,-0.117,-14.397406810518078
2013-2018-10,2013/10 - 2018/10,2016-04-30 00:57:32.343750,3,-0.048,-0.051,-6.1951009798794985
2013-2018-10,2013/10 - 2018/10,2016-04-30 00:57:32.343750,4,0.028,0.024,3.449700979224872
2013-2018-10,2013/10 - 2018/10,2016-04-30 00:57:32.343750,5,-0.186,-0.191,-24.667613568148226
2013-2018-10,2013/10 - 2018/10,2016-04-30 00:57:32.343750,6,-0.051,-0.043,-17.913052765652537
2013-2018-10,2013/10 - 2018/10,2016-04-30 00:57:32.343750,7,-0.123,-0.124,-9.309444624988828
2013-2018-10,2013/10 - 2018/10,2016-04-30 00:57:32.343750,all,-0.061,-0.063,-9.095233727945015
2013-2018-11,2013/11 - 2018/11,2016-05-31 01:13:00.468750,1,0.064,0.062,-1.1967203911044635
2013-2018-11,2013/11 - 2018/11,2016-05-31 01:13:00.468750,2,-0.115,-0.116,-14.51203584819632
2013-2018-11,2013/11 - 2018/11,2016-05-31 01:13:00.468750,3,-0.048,-0.049,-6.242663064971566
2013-2018-11,2013/11 - 2018/11,2016-05-31 01:13:00.468750,4,0.028,0.026,3.47765068867011
2013-2018-11,2013/11 - 2018/11,2016-05-31 01:13:00.468750,5,-0.186,-0.188,-24.853427904090495
2013-2018-11,2013/11 - 2018/11,2016-05-31 01:13:00.468750,6,-0.051,-0.047,-17.963749455288053
2013-2018-11,2013/11 - 2018/11,2016-05-31 01:13:00.468750,7,-0.123,-0.124,-9.43276200821856
2013-2018-11,2013/11 - 2018/11,2016-05-31 01:13:00.468750,all,-0.061,-0.062,-9.156138487858698
2013-2018-12,2013/12 - 2018/12,2016-06-30 00:52:47.578125,1,0.064,0.064,-1.1325548659660853
2013-2018-12,2013/12 - 2018/12,2016-06-30 00:52:47.578125,2,-0.115,-0.115,-14.626664885874561
2013-2018-12,2013/12 - 2018/12,2016-06-30 00:52:47.578125,3,-0.048,-0.048,-6.290225150063634
2013-2018-12,2013/12 - 2018/12,2016-06-30 00:52:47.578125,4,0.028,0.028,3.505600398115348
2013-2018-12,2013/12 - 2018/12,2016-06-30 00:52:47.578125,5,-0.186,-0.186,-25.039242240032763
2013-2018-12,2013/12 - 2018/12,2016-06-30 00:52:47.578125,6,-0.051,-0.051,-18.014446144923568
2013-2018-12,2013/12 - 2018/12,2016-06-30 00:52:47.578125,7,-0.123,-0.123,-9.556079391448293
2013-2018-12,2013/12 - 2018/12,2016-06-30 00:52:47.578125,all,-0.061,-0.061,-9.21704324777238
2014-2019-01,2014/01 - 2019/01,2016-07-31 01:08:15.703125,1,0.064,0.064,-1.0683893408277072
2014-2019-01,2014/01 - 2019/01,2016-07-31 01:08:15.703125,2,-0.115,-0.111,-14.741293923552803
2014-2019-01,2014/01 - 2019/01,2016-07-31 01:08:15.703125,3,-0.048,-0.046,-6.337787235155702
2014-2019-01,2014/01 - 2019/01,2016-07-31 01:08:15.703125,4,0.028,0.03,3.533550107560586
2014-2019-01,2014/01 - 2019/01,2016-07-31 01:08:15.703125,5,-0.186,-0.182,-25.22505657597503
2014-2019-01,2014/01 - 2019/01,2016-07-31 01:08:15.703125,6,-0.051,-0.051,-18.065142834559083
2014-2019-01,2014/01 - 2019/01,2016-07-31 01:08:15.703125,7,-0.123,-0.121,-9.679396774678025
2014-2019-01,2014/01 - 2019/01,2016-07-31 01:08:15.703125,all,-0.061,-0.059,-9.277948007686064
2014-2019-02,2014/02 - 2019/02,2016-08-29 01:16:31.406250,1,0.064,0.063,-1.004223815689329
2014-2019-02,2014/02 - 2019/02,2016-08-29 01:16:31.406250,2,-0.115,-0.108,-14.855922961231045
2014-2019-02,2014/02 - 2019/02,2016-08-29 01:16:31.406250,3,-0.048,-0.044,-6.385349320247769
2014-2019-02,2014/02 - 2019/02,2016-08-29 01:16:31.406250,4,0.028,0.032,3.5614998170058243
2014-2019-02,2014/02 - 2019/02,2016-08-29 01:16:31.406250,5,-0.186,-0.178,-25.4108709119173
2014-2019-02,2014/02 - 2019/02,2016-08-29 01:16:31.406250,6,-0.051,-0.051,-18.115839524194598
2014-2019-02,2014/02 - 2019/02,2016-08-29 01:16:31.406250,7,-0.123,-0.118,-9.802714157907758
2014-2019-02,2014/02 - 2019/02,2016-08-29 01:16:31.406250,all,-0.061,-0.057,-9.338852767599747
2014-2019-03,2014/03 - 2019/03,2016-09-28 00:56:18.515625,1,0.062,0.063,-0.9410319771268405
2014-2019-03,2014/03 - 2019/03,2016-09-28 00:56:18.515625,2,-0.097,-0.104,-14.961850491907171
2014-2019-03,2014/03 - 2019/03,2016-09-28 00:56:18.515625,3,-0.039,-0.042,-6.42868235707283
2014-2019-03,2014/03 - 2019/03,2016-09-28 00:56:18.515625,4,0.039,0.034,3.5948373448918574
2014-2019-03,2014/03 - 2019/03,2016-09-28 00:56:18.515625,5,-0.166,-0.174,-25.586979212603183
2014-2019-03,2014/03 - 2019/03,2016-09-28 00:56:18.515625,6,-0.05,-0.051,-18.166418440639973
2014-2019-03,2014/03 - 2019/03,2016-09-28 00:56:18.515625,7,-0.109,-0.115,-9.919111035822425
2014-2019-03,2014/03 - 2019/03,2016-09-28 00:56:18.515625,all,-0.05,-0.055,-9.39442594232969
2014-2019-04,2014/04 - 2019/04,2016-10-29 01:11:46.640625,1,0.062,0.063,-0.8788138251402415
2014-2019-04,2014/04 - 2019/04,2016-10-29 01:11:46.640625,2,-0.097,-0.101,-15.059076515581182
2014-2019-04,2014/04 - 2019/04,2016-10-29 01:11:46.640625,3,-0.039,-0.041,-6.467786345630884
2014-2019-04,2014/04 - 2019/04,2016-10-29 01:11:46.640625,4,0.039,0.037,3.6335626912186854
2014-2019-04,2014/04 - 2019/04,2016-10-29 01:11:46.640625,5,-0.166,-0.17,-25.75338147803268
2014-2019-04,2014/04 - 2019/04,2016-10-29 01:11:46.640625,6,-0.05,-0.051,-18.216879583895206
2014-2019-04,2014/04 - 2019/04,2016-10-29 01:11:46.640625,7,-0.109,-0.112,-10.028587408422027
2014-2019-04,2014/04 - 2019/04,2016-10-29 01:11:46.640625,all,-0.05,-0.052,-9.444667531875893
2014-2019-05,2014/05 - 2019/05,2016-11-27 23:51:33.750000,1,0.062,0.057,-0.8165956731536426
2014-2019-05,2014/05 - 2019/05,2016-11-27 23:51:33.750000,2,-0.097,-0.099,-15.156302539255194
2014-2019-05,2014/05 - 2019/05,2016-11-27 23:51:33.750000,3,-0.039,-0.039,-6.506890334188938
2014-2019-05,2014/05 - 2019/05,2016-11-27 23:51:33.750000,4,0.039,0.039,3.6722880375455134
2014-2019-05,2014/05 - 2019/05,2016-11-27 23:51:33.750000,5,-0.166,-0.167,-25.919783743462176
2014-2019-05,2014/05 - 2019/05,2016-11-27 23:51:33.750000,6,-0.05,-0.047,-18.26734072715044
2014-2019-05,2014/05 - 2019/05,2016-11-27 23:51:33.750000,7,-0.109,-0.114,-10.138063781021629
2014-2019-05,2014/05 - 2019/05,2016-11-27 23:51:33.750000,all,-0.05,-0.051,-9.494909121422097
2014-2019-06,2014/06 - 2019/06,2016-12-29 00:07:01.875000,1,0.062,0.052,-0.7543775211670436
2014-2019-06,2014/06 - 2019/06,2016-12-29 00:07:01.875000,2,-0.097,-0.101,-15.253528562929205
2014-2019-06,2014/06 - 2019/06,2016-12-29 00:07:01.875000,3,-0.039,-0.039,-6.545994322746992
2014-2019-06,2014/06 - 2019/06,2016-12-29 00:07:01.875000,4,0.039,0.039,3.7110133838723414
2014-2019-06,2014/06 - 2019/06,2016-12-29 00:07:01.875000,5,-0.166,-0.168,-26.086186008891673
2014-2019-06,2014/06 - 2019/06,2016-12-29 00:07:01.875000,6,-0.05,-0.043,-18.317801870405674
2014-2019-06,2014/06 - 2019/06,2016-12-29 00:07:01.875000,7,-0.109,-0.118,-10.24754015362123
2014-2019-06,2014/06 - 2019/06,2016-12-29 00:07:01.875000,all,-0.05,-0.052,-9.5451507109683
2014-2019-07,2014/07 - 2019/07,2017-01-27 23:46:48.984375,1,0.038,0.048,-0.7044230416067876
2014-2019-07,2014/07 - 2019/07,2017-01-27 23:46:48.984375,2,-0.107,-0.103,-15.355524157728723
2014-2019-07,2014/07 - 2019/07,2017-01-27 23:46:48.984375,3,-0.038,-0.039,-6.584780955687165
2014-2019-07,2014/07 - 2019/07,2017-01-27 23:46:48.984375,4,0.038,0.038,3.7495236244867556
2014-2019-07,2014/07 - 2019/07,2017-01-27 23:46:48.984375,5,-0.17,-0.169,-26.254507365069003
2014-2019-07,2014/07 - 2019/07,2017-01-27 23:46:48.984375,6,-0.032,-0.039,-18.35893183387816
2014-2019-07,2014/07 - 2019/07,2017-01-27 23:46:48.984375,7,-0.131,-0.122,-10.367773748992477
2014-2019-07,2014/07 - 2019/07,2017-01-27 23:46:48.984375,all,-0.056,-0.054,-9.598144792718813
2014-2019-08,2014/08 - 2019/08,2017-02-28 00:02:17.109375,1,0.038,0.043,-0.6667322344728746
2014-2019-08,2014/08 - 2019/08,2017-02-28 00:02:17.109375,2,-0.107,-0.105,-15.46228932365375
2014-2019-08,2014/08 - 2019/08,2017-02-28 00:02:17.109375,3,-0.038,-0.039,-6.623250233009458
2014-2019-08,2014/08 - 2019/08,2017-02-28 00:02:17.109375,4,0.038,0.038,3.787818759388756
2014-2019-08,2014/08 - 2019/08,2017-02-28 00:02:17.109375,5,-0.17,-0.169,-26.424747811994166
2014-2019-08,2014/08 - 2019/08,2017-02-28 00:02:17.109375,6,-0.032,-0.036,-18.390730617567897
2014-2019-08,2014/08 - 2019/08,2017-02-28 00:02:17.109375,7,-0.131,-0.127,-10.498764567135368
2014-2019-08,2014/08 - 2019/08,2017-02-28 00:02:17.109375,all,-0.056,-0.055,-9.653891366673633
2014-2019-09,2014/09 - 2019/09,2017-03-31 01:17:45.234375,1,0.038,0.038,-0.6290414273389615
2014-2019-09,2014/09 - 2019/09,2017-03-31 01:17:45.234375,2,-0.107,-0.107,-15.569054489578775
2014-2019-09,2014/09 - 2019/09,2017-03-31 01:17:45.234375,3,-0.038,-0.038,-6.66171951033175
2014-2019-09,2014/09 - 2019/09,2017-03-31 01:17:45.234375,4,0.038,0.038,3.8261138942907564
2014-2019-09,2014/09 - 2019/09,2017-03-31 01:17:45.234375,5,-0.17,-0.17,-26.59498825891933
2014-2019-09,2014/09 - 2019/09,2017-03-31 01:17:45.234375,6,-0.032,-0.032,-18.422529401257634
2014-2019-09,2014/09 - 2019/09,2017-03-31 01:17:45.234375,7,-0.131,-0.131,-10.629755385278258
2014-2019-09,2014/09 - 2019/09,2017-03-31 01:17:45.234375,all,-0.056,-0.056,-9.709637940628454
2014-2019-10,2014/10 - 2019/10,2017-04-30 00:57:32.343750,1,0.038,0.032,-0.5913506202050485
2014-2019-10,2014/10 - 2019/10,2017-04-30 00:57:32.343750,2,-0.107,-0.11,-15.675819655503801
2014-2019-10,2014/10 - 2019/10,2017-04-30 00:57:32.343750,3,-0.038,-0.039,-6.700188787654042
2014-2019-10,2014/10 - 2019/10,2017-04-30 00:57:32.343750,4,0.038,0.037,3.864409029192757
2014-2019-10,2014/10 - 2019/10,2017-04-30 00:57:32.343750,5,-0.17,-0.169,-26.765228705844493
2014-2019-10,2014/10 - 2019/10,2017-04-30 00:57:32.343750,6,-0.032,-0.035,-18.45432818494737
2014-2019-10,2014/10 - 2019/10,2017-04-30 00:57:32.343750,7,-0.131,-0.138,-10.76074620342115
2014-2019-10,2014/10 - 2019/10,2017-04-30 00:57:32.343750,all,-0.056,-0.058,-9.765384514583275
2014-2019-11,2014/11 - 2019/11,2017-05-31 01:13:00.468750,1,0.038,0.027,-0.5536598130711354
2014-2019-11,2014/11 - 2019/11,2017-05-31 01:13:00.468750,2,-0.107,-0.113,-15.782584821428827
2014-2019-11,2014/11 - 2019/11,2017-05-31 01:13:00.468750,3,-0.038,-0.039,-6.738658064976335
2014-2019-11,2014/11 - 2019/11,2017-05-31 01:13:00.468750,4,0.038,0.036,3.9027041640947573
2014-2019-11,2014/11 - 2019/11,2017-05-31 01:13:00.468750,5,-0.17,-0.168,-26.935469152769656
2014-2019-11,2014/11 - 2019/11,2017-05-31 01:13:00.468750,6,-0.032,-0.039,-18.48612696863711
2014-2019-11,2014/11 - 2019/11,2017-05-31 01:13:00.468750,7,-0.131,-0.144,-10.89173702156404
2014-2019-11,2014/11 - 2019/11,2017-05-31 01:13:00.468750,all,-0.056,-0.06,-9.821131088538095
2014-2019-12,2014/12 - 2019/12,2017-06-30 00:52:47.578125,1,0.011,0.022,-0.5292051807628013
2014-2019-12,2014/12 - 2019/12,2017-06-30 00:52:47.578125,2,-0.122,-0.116,-15.896821921314768
2014-2019-12,2014/12 - 2019/12,2017-06-30 00:52:47.578125,3,-0.039,-0.039,-6.777225179597735
2014-2019-12,2014/12 - 2019/12,2017-06-30 00:52:47.578125,4,0.033,0.035,3.9382081028888933
2014-2019-12,2014/12 - 2019/12,2017-06-30 00:52:47.578125,5,-0.165,-0.167,-27.102908546468825
2014-2019-12,2014/12 - 2019/12,2017-06-30 00:52:47.578125,6,-0.05,-0.043,-18.526875469833612
2014-2019-12,2014/12 - 2019/12,2017-06-30 00:52:47.578125,7,-0.164,-0.151,-11.039455540536437
2014-2019-12,2014/12 - 2019/12,2017-06-30 00:52:47.578125,all,-0.067,-0.062,-9.882489050505683
2015-2020-01,2015/01 - 2020/01,2017-07-31 01:01:08.554688,1,0.011,0.017,-0.5179867232800461
2015-2020-01,2015/01 - 2020/01,2017-07-31 01:01:08.554688,2,-0.122,-0.119,-16.018530955161623
2015-2020-01,2015/01 - 2020/01,2017-07-31 01:01:08.554688,3,-0.039,-0.039,-6.815890131518245
2015-2020-01,2015/01 - 2020/01,2017-07-31 01:01:08.554688,4,0.033,0.034,3.970920845575165
2015-2020-01,2015/01 - 2020/01,2017-07-31 01:01:08.554688,5,-0.165,-0.166,-27.267546886942
2015-2020-01,2015/01 - 2020/01,2017-07-31 01:01:08.554688,6,-0.05,-0.046,-18.576573688536882
2015-2020-01,2015/01 - 2020/01,2017-07-31 01:01:08.554688,7,-0.164,-0.158,-11.20390176033834
2015-2020-01,2015/01 - 2020/01,2017-07-31 01:01:08.554688,all,-0.067,-0.065,-9.949458400486037
2015-2020-02,2015/02 - 2020/02,2017-08-29 01:02:17.109375,1,0.011,0.007,-0.506768265797291
2015-2020-02,2015/02 - 2020/02,2017-08-29 01:02:17.109375,2,-0.122,-0.125,-16.140239989008478
2015-2020-02,2015/02 - 2020/02,2017-08-29 01:02:17.109375,3,-0.039,-0.04,-6.854555083438754
2015-2020-02,2015/02 - 2020/02,2017-08-29 01:02:17.109375,4,0.033,0.031,4.003633588261437
2015-2020-02,2015/02 - 2020/02,2017-08-29 01:02:17.109375,5,-0.165,-0.166,-27.432185227415175
2015-2020-02,2015/02 - 2020/02,2017-08-29 01:02:17.109375,6,-0.05,-0.05,-18.626271907240152
2015-2020-02,2015/02 - 2020/02,2017-08-29 01:02:17.109375,7,-0.164,-0.164,-11.368347980140243
2015-2020-02,2015/02 - 2020/02,2017-08-29 01:02:17.109375,all,-0.067,-0.069,-10.016427750466391
2015-2020-03,2015/03 - 2020/03,2017-09-28 12:56:44.882812,1,0.011,0.004,-0.49554980831453577
2015-2020-03,2015/03 - 2020/03,2017-09-28 12:56:44.882812,2,-0.122,-0.128,-16.261949022855333
2015-2020-03,2015/03 - 2020/03,2017-09-28 12:56:44.882812,3,-0.039,-0.04,-6.893220035359263
2015-2020-03,2015/03 - 2020/03,2017-09-28 12:56:44.882812,4,0.033,0.03,4.036346330947708
2015-2020-03,2015/03 - 2020/03,2017-09-28 12:56:44.882812,5,-0.165,-0.167,-27.59682356788835
2015-2020-03,2015/03 - 2020/03,2017-09-28 12:56:44.882812,6,-0.05,-0.053,-18.675970125943422
2015-2020-03,2015/03 - 2020/03,2017-09-28 12:56:44.882812,7,-0.164,-0.166,-11.532794199942145
2015-2020-03,2015/03 - 2020/03,2017-09-28 12:56:44.882812,all,-0.067,-0.071,-10.083397100446746
2015-2020-04,2015/04 - 2020/04,2017-10-29 12:09:03.164062,1,-0.008,0.0,-0.4938554764376022
2015-2020-04,2015/04 - 2020/04,2017-10-29 12:09:03.164062,2,-0.136,-0.131,-16.390921411659292
2015-2020-04,2015/04 - 2020/04,2017-10-29 12:09:03.164062,3,-0.046,-0.041,-6.935316517949104
2015-2020-04,2015/04 - 2020/04,2017-10-29 12:09:03.164062,4,0.025,0.028,4.06518066272838
2015-2020-04,2015/04 - 2020/04,2017-10-29 12:09:03.164062,5,-0.174,-0.167,-27.766004229328246
2015-2020-04,2015/04 - 2020/04,2017-10-29 12:09:03.164062,6,-0.052,-0.056,-18.72681417874992
2015-2020-04,2015/04 - 2020/04,2017-10-29 12:09:03.164062,7,-0.165,-0.168,-11.697321124433074
2015-2020-04,2015/04 - 2020/04,2017-10-29 12:09:03.164062,all,-0.077,-0.072,-10.155237491009757
2015-2020-05,2015/05 - 2020/05,2017-11-28 11:43:39.140625,1,-0.006,-0.003,-0.5008821371593513
2015-2020-05,2015/05 - 2020/05,2017-11-28 11:43:39.140625,2,-0.137,-0.134,-16.527683382477335
2015-2020-05,2015/05 - 2020/05,2017-11-28 11:43:39.140625,3,-0.04,-0.041,-6.9782243594527245
2015-2020-05,2015/05 - 2020/05,2017-11-28 11:43:39.140625,4,0.025,0.026,4.090019412979018
2015-2020-05,2015/05 - 2020/05,2017-11-28 11:43:39.140625,5,-0.166,-0.167,-27.935933689019294
2015-2020-05,2015/05 - 2020/05,2017-11-28 11:43:39.140625,6,-0.064,-0.059,-18.784992020577192
2015-2020-05,2015/05 - 2020/05,2017-11-28 11:43:39.140625,7,-0.173,-0.17,-11.866345852671657
2015-2020-05,2015/05 - 2020/05,2017-11-28 11:43:39.140625,all,-0.075,-0.074,-10.23125025886111
2015-2020-06,2015/06 - 2020/06,2017-12-29 11:55:57.421875,1,-0.006,-0.007,-0.5071056648739614
2015-2020-06,2015/06 - 2020/06,2017-12-29 11:55:57.421875,2,-0.137,-0.137,-16.664971580352358
2015-2020-06,2015/06 - 2020/06,2017-12-29 11:55:57.421875,3,-0.04,-0.041,-7.018512029200792
2015-2020-06,2015/06 - 2020/06,2017-12-29 11:55:57.421875,4,0.025,0.025,4.1147409926052205
2015-2020-06,2015/06 - 2020/06,2017-12-29 11:55:57.421875,5,-0.166,-0.168,-28.102069625994773
2015-2020-06,2015/06 - 2020/06,2017-12-29 11:55:57.421875,6,-0.064,-0.062,-18.849357817322016
2015-2020-06,2015/06 - 2020/06,2017-12-29 11:55:57.421875,7,-0.173,-0.172,-12.039787679968867
2015-2020-06,2015/06 - 2020/06,2017-12-29 11:55:57.421875,all,-0.075,-0.076,-10.306564363418147
2015-2020-07,2015/07 - 2020/07,2018-01-28 12:02:43.476562,1,-0.006,-0.008,-0.5133291925885715
2015-2020-07,2015/07 - 2020/07,2018-01-28 12:02:43.476562,2,-0.137,-0.139,-16.80225977822738
2015-2020-07,2015/07 - 2020/07,2018-01-28 12:02:43.476562,3,-0.04,-0.043,-7.05879969894886
2015-2020-07,2015/07 - 2020/07,2018-01-28 12:02:43.476562,4,0.025,0.025,4.139462572231423
2015-2020-07,2015/07 - 2020/07,2018-01-28 12:02:43.476562,5,-0.166,-0.169,-28.26820556297025
2015-2020-07,2015/07 - 2020/07,2018-01-28 12:02:43.476562,6,-0.064,-0.066,-18.91372361406684
2015-2020-07,2015/07 - 2020/07,2018-01-28 12:02:43.476562,7,-0.173,-0.176,-12.213229507266078
2015-2020-07,2015/07 - 2020/07,2018-01-28 12:02:43.476562,all,-0.075,-0.077,-10.381878467975184
2015-2020-08,2015/08 - 2020/08,2018-02-28 12:15:01.757812,1,-0.006,-0.011,-0.5195527203031816
2015-2020-08,2015/08 - 2020/08,2018-02-28 12:15:01.757812,2,-0.137,-0.142,-16.939547976102403
2015-2020-08,2015/08 - 2020/08,2018-02-28 12:15:01.757812,3,-0.04,-0.045,-7.099087368696928
2015-2020-08,2015/08 - 2020/08,2018-02-28 12:15:01.757812,4,0.025,0.026,4.164184151857626
2015-2020-08,2015/08 - 2020/08,2018-02-28 12:15:01.757812,5,-0.166,-0.171,-28.43434149994573
2015-2020-08,2015/08 - 2020/08,2018-02-28 12:15:01.757812,6,-0.064,-0.068,-18.978089410811663
2015-2020-08,2015/08 - 2020/08,2018-02-28 12:15:01.757812,7,-0.173,-0.178,-12.386671334563289
2015-2020-08,2015/08 - 2020/08,2018-02-28 12:15:01.757812,all,-0.075,-0.079,-10.457192572532222
2015-2020-09,2015/09 - 2020/09,2018-03-31 12:55:09.960938,1,-0.017,-0.013,-0.5314019802608527
2015-2020-09,2015/09 - 2020/09,2018-03-31 12:55:09.960938,2,-0.148,-0.144,-17.082204235341123
2015-2020-09,2015/09 - 2020/09,2018-03-31 12:55:09.960938,3,-0.052,-0.047,-7.145353380590677
2015-2020-09,2015/09 - 2020/09,2018-03-31 12:55:09.960938,4,0.028,0.026,4.19030597031815
2015-2020-09,2015/09 - 2020/09,2018-03-31 12:55:09.960938,5,-0.179,-0.174,-28.606800938388915
2015-2020-09,2015/09 - 2020/09,2018-03-31 12:55:09.960938,6,-0.075,-0.07,-19.04755760356784
2015-2020-09,2015/09 - 2020/09,2018-03-31 12:55:09.960938,7,-0.185,-0.18,-12.565670840500388
2015-2020-09,2015/09 - 2020/09,2018-03-31 12:55:09.960938,all,-0.084,-0.08,-10.536681375233456
2015-2020-10,2015/10 - 2020/10,2018-04-30 13:01:56.015625,1,-0.017,-0.015,-0.548876972461585
2015-2020-10,2015/10 - 2020/10,2018-04-30 13:01:56.015625,2,-0.148,-0.146,-17.23022855594354
2015-2020-10,2015/10 - 2020/10,2018-04-30 13:01:56.015625,3,-0.052,-0.05,-7.197597734630108
2015-2020-10,2015/10 - 2020/10,2018-04-30 13:01:56.015625,4,0.028,0.027,4.217828027612995
2015-2020-10,2015/10 - 2020/10,2018-04-30 13:01:56.015625,5,-0.179,-0.176,-28.785583878299803
2015-2020-10,2015/10 - 2020/10,2018-04-30 13:01:56.015625,6,-0.075,-0.073,-19.122128192335367
2015-2020-10,2015/10 - 2020/10,2018-04-30 13:01:56.015625,7,-0.185,-0.182,-12.750228025077377
2015-2020-10,2015/10 - 2020/10,2018-04-30 13:01:56.015625,all,-0.084,-0.082,-10.620344876078889
2015-2020-11,2015/11 - 2020/11,2018-05-31 13:14:14.296875,1,-0.017,-0.017,-0.5663519646623172
2015-2020-11,2015/11 - 2020/11,2018-05-31 13:14:14.296875,2,-0.148,-0.148,-17.378252876545957
2015-2020-11,2015/11 - 2020/11,2018-05-31 13:14:14.296875,3,-0.052,-0.052,-7.2498420886695385
2015-2020-11,2015/11 - 2020/11,2018-05-31 13:14:14.296875,4,0.028,0.028,4.245350084907841
2015-2020-11,2015/11 - 2020/11,2018-05-31 13:14:14.296875,5,-0.179,-0.179,-28.964366818210692
2015-2020-11,2015/11 - 2020/11,2018-05-31 13:14:14.296875,6,-0.075,-0.075,-19.196698781102896
2015-2020-11,2015/11 - 2020/11,2018-05-31 13:14:14.296875,7,-0.185,-0.185,-12.934785209654365
2015-2020-11,2015/11 - 2020/11,2018-05-31 13:14:14.296875,all,-0.084,-0.084,-10.704008376924321
2015-2020-12,2015/12 - 2020/12,2018-06-30 12:48:50.273438,1,-0.017,-0.02,-0.5838269568630494
2015-2020-12,2015/12 - 2020/12,2018-06-30 12:48:50.273438,2,-0.148,-0.148,-17.526277197148374
2015-2020-12,2015/12 - 2020/12,2018-06-30 12:48:50.273438,3,-0.052,-0.054,-7.302086442708969
2015-2020-12,2015/12 - 2020/12,2018-06-30 12:48:50.273438,4,0.028,0.028,4.2728721422026865
2015-2020-12,2015/12 - 2020/12,2018-06-30 12:48:50.273438,5,-0.179,-0.181,-29.14314975812158
2015-2020-12,2015/12 - 2020/12,2018-06-30 12:48:50.273438,6,-0.075,-0.076,-19.271269369870424
2015-2020-12,2015/12 - 2020/12,2018-06-30 12:48:50.273438,7,-0.185,-0.181,-13.119342394231353
2015-2020-12,2015/12 - 2020/12,2018-06-30 12:48:50.273438,all,-0.084,-0.084,-10.787671877769753
2016-2021-01,2016/01 - 2021/01,2018-07-31 13:01:08.554688,1,-0.017,-0.023,-0.6013019490637816
2016-2021-01,2016/01 - 2021/01,2018-07-31 13:01:08.554688,2,-0.148,-0.147,-17.67430151775079
2016-2021-01,2016/01 - 2021/01,2018-07-31 13:01:08.554688,3,-0.052,-0.056,-7.3543307967484
